time,gFx,gFy,gFz,TgF
6.553286248,0.2036,1.0340,-0.0479,1.055
6.556869477,0.2034,1.0328,-0.0527,1.054
6.55808682,0.2056,1.0282,-0.0566,1.050
6.564765675,0.2058,1.0238,-0.0596,1.046
6.565081039,0.2053,1.0179,-0.0610,1.040
6.565365206,0.2046,1.0140,-0.0625,1.036
6.567521716,0.2046,1.0077,-0.0608,1.030
6.571871508,0.2049,1.0025,-0.0603,1.025
6.57343682,0.2034,0.9986,-0.0581,1.021
6.574715623,0.2053,0.9940,-0.0530,1.016
6.577453591,0.2061,0.9928,-0.0518,1.015
6.579477758,0.2041,0.9891,-0.0486,1.011
6.58289781,0.2017,0.9879,-0.0442,1.009
6.584935727,0.2002,0.9898,-0.0447,1.011
6.586605414,0.1997,0.9916,-0.0430,1.012
6.589431248,0.1966,0.9933,-0.0422,1.013
6.591679112,0.1948,0.9979,-0.0425,1.018
6.593769998,0.1907,1.0025,-0.0432,1.021
6.596081039,0.1846,1.0060,-0.0466,1.024
6.599242081,0.1807,1.0104,-0.0523,1.028
6.601008227,0.1770,1.0128,-0.0554,1.030
6.603288539,0.1736,1.0121,-0.0593,1.029
6.605744893,0.1673,1.0133,-0.0618,1.029
6.608146612,0.1604,1.0145,-0.0618,1.029
6.610560623,0.1536,1.0160,-0.0596,1.029
6.613194685,0.1467,1.0157,-0.0596,1.028
6.615329841,0.1458,1.0189,-0.0571,1.031
6.617711873,0.1382,1.0216,-0.0520,1.032
6.620035675,0.1328,1.0233,-0.0486,1.033
6.622728904,0.1275,1.0262,-0.0476,1.035
6.625278643,0.1272,1.0289,-0.0481,1.038
6.627405206,0.1270,1.0323,-0.0464,1.041
6.629628956,0.1277,1.0340,-0.0459,1.043
6.631831612,0.1311,1.0336,-0.0459,1.043
6.634361977,0.1284,1.0345,-0.0481,1.044
6.636912966,0.1292,1.0350,-0.0510,1.044
6.639525518,0.1297,1.0350,-0.0510,1.044
6.642156977,0.1301,1.0331,-0.0530,1.043
6.6438588,0.1314,1.0316,-0.0579,1.042
6.646194373,0.1311,1.0333,-0.0588,1.043
6.64971156,0.1358,1.0321,-0.0574,1.043
6.651483018,0.1416,1.0340,-0.0571,1.045
6.654177133,0.1492,1.0309,-0.0571,1.043
6.658232602,0.1568,1.0301,-0.0613,1.044
6.660429373,0.1677,1.0299,-0.0647,1.045
6.662450154,0.1778,1.0309,-0.0693,1.048
6.67004005,0.1897,1.0279,-0.0737,1.048
6.670676612,0.1968,1.0270,-0.0740,1.048
6.671034529,0.2019,1.0287,-0.0740,1.051
6.67145656,0.2090,1.0250,-0.0745,1.049
6.679804529,0.2061,1.0245,-0.0730,1.048
6.681322445,0.2039,1.0238,-0.0701,1.046
6.681748123,0.2029,1.0204,-0.0657,1.042
6.6821088,0.1948,1.0206,-0.0630,1.041
6.692424633,0.1895,1.0174,-0.0606,1.037
6.694133643,0.1807,1.0099,-0.0557,1.027
6.694540831,0.1707,1.0074,-0.0518,1.023
6.694882341,0.1560,1.0055,-0.0447,1.018
6.695168539,0.1414,1.0008,-0.0435,1.012
6.695435518,0.1238,0.9957,-0.0391,1.004
6.699334477,0.1021,0.9933,-0.0383,0.999
6.699899841,0.0791,0.9891,-0.0335,0.993
6.701644373,0.0581,0.9881,-0.0325,0.990
6.703868643,0.0300,0.9869,-0.0320,0.988
6.708169841,0.0027,0.9869,-0.0325,0.987
6.71127307,-0.0239,0.9879,-0.0315,0.989
6.71228781,-0.0515,0.9850,-0.0342,0.987
6.718339164,-0.0791,0.9879,-0.0383,0.992
6.718929581,-0.1013,0.9881,-0.0376,0.994
6.719210518,-0.1201,0.9903,-0.0386,0.998
6.721643591,-0.1387,0.9913,-0.0442,1.002
6.724227393,-0.1514,0.9925,-0.0439,1.005
6.726751925,-0.1670,0.9930,-0.0469,1.008
6.729471664,-0.1743,0.9903,-0.0496,1.007
6.730210727,-0.1834,0.9918,-0.0542,1.010
6.73273906,-0.1843,0.9881,-0.0571,1.007
6.735050935,-0.1824,0.9859,-0.0654,1.005
6.737598539,-0.1819,0.9840,-0.0713,1.003
6.740293331,-0.1748,0.9818,-0.0794,1.000
6.742915102,-0.1665,0.9828,-0.0864,1.001
6.744899477,-0.1521,0.9833,-0.0930,0.999
6.74695255,-0.1387,0.9823,-0.0996,0.997
6.750053956,-0.1189,0.9835,-0.1023,0.996
6.752194477,-0.1035,0.9869,-0.1069,0.998
6.756867393,-0.0874,0.9877,-0.1101,0.998
6.757163539,-0.0686,0.9913,-0.1121,1.000
6.76489281,-0.0510,0.9928,-0.1162,1.001
6.766049945,-0.0366,0.9962,-0.1214,1.004
6.766738018,-0.0222,0.9984,-0.1270,1.007
6.76799557,-0.0093,1.0023,-0.1314,1.011
6.770263279,-0.0039,1.0055,-0.1343,1.014
6.772624008,0.0042,1.0094,-0.1365,1.019
6.778234945,0.0063,1.0135,-0.1387,1.023
6.779444685,0.0054,1.0167,-0.1419,1.027
6.779733227,0.0083,1.0182,-0.1463,1.029
6.781902445,0.0032,1.0189,-0.1494,1.030
6.783168956,0.0032,1.0184,-0.1492,1.029
6.785660622,-0.0029,1.0194,-0.1553,1.031
6.788968539,-0.0081,1.0143,-0.1572,1.026
6.791470362,-0.0151,1.0150,-0.1575,1.027
6.79335656,-0.0215,1.0126,-0.1563,1.025
6.794997758,-0.0303,1.0094,-0.1572,1.022
6.797790518,-0.0325,1.0062,-0.1550,1.019
6.80003656,-0.0415,1.0040,-0.1550,1.017
6.802164789,-0.0479,1.0008,-0.1531,1.014
6.804940102,-0.0559,0.9994,-0.1494,1.012
6.807615831,-0.0618,0.9955,-0.1509,1.009
6.81002807,-0.0667,0.9913,-0.1441,1.004
6.811906612,-0.0759,0.9916,-0.1399,1.004
6.814023747,-0.0774,0.9891,-0.1336,1.001
6.816583487,-0.0835,0.9884,-0.1292,1.000
6.819020675,-0.0874,0.9886,-0.1240,1.000
6.821343643,-0.0921,0.9879,-0.1223,1.000
6.82577406,-0.0947,0.9886,-0.1245,1.001
6.827723487,-0.0999,0.9903,-0.1279,1.004
6.829359477,-0.1043,0.9898,-0.1318,1.004
6.831329737,-0.1018,0.9903,-0.1372,1.005
6.833771039,-0.0977,0.9894,-0.1433,1.004
6.836222497,-0.0935,0.9908,-0.1441,1.006
6.839164893,-0.0889,0.9896,-0.1404,1.003
6.842090362,-0.0859,0.9901,-0.1382,1.003
6.844899112,-0.0808,0.9891,-0.1345,1.001
6.846445727,-0.0754,0.9867,-0.1340,0.999
6.849061872,-0.0708,0.9847,-0.1326,0.996
6.850945258,-0.0679,0.9823,-0.1318,0.993
6.85323781,-0.0657,0.9796,-0.1333,0.991
6.857645935,-0.0603,0.9772,-0.1338,0.988
6.859400258,-0.0557,0.9786,-0.1375,0.990
6.86199682,-0.0488,0.9786,-0.1392,0.990
6.863360831,-0.0405,0.9762,-0.1402,0.987
6.86533656,-0.0330,0.9759,-0.1372,0.986
6.867490779,-0.0230,0.9764,-0.1362,0.986
6.870841716,-0.0137,0.9772,-0.1328,0.986
6.885216091,-0.0022,0.9776,-0.1260,0.986
6.887487445,0.0083,0.9808,-0.1192,0.988
6.888956768,0.0156,0.9801,-0.1121,0.987
6.8897838,0.0232,0.9786,-0.1050,0.985
6.891925518,0.0317,0.9798,-0.0994,0.985
6.894466872,0.0369,0.9818,-0.0940,0.987
6.895413852,0.0391,0.9808,-0.0913,0.986
6.89588406,0.0442,0.9796,-0.0894,0.985
6.89624031,0.0403,0.9811,-0.0874,0.986
6.911409789,0.0408,0.9842,-0.0896,0.989
6.912539425,0.0364,0.9857,-0.0891,0.990
6.912900466,0.0335,0.9859,-0.0886,0.990
6.913141716,0.0281,0.9881,-0.0884,0.992
6.91337755,0.0259,0.9903,-0.0867,0.994
6.913593227,0.0183,0.9898,-0.0842,0.994
6.913814216,0.0129,0.9901,-0.0813,0.994
6.914029841,0.0071,0.9908,-0.0803,0.994
6.914277133,0.0015,0.9908,-0.0781,0.994
6.914945987,-0.0063,0.9906,-0.0757,0.993
6.919021091,-0.0095,0.9894,-0.0696,0.992
6.920634425,-0.0159,0.9872,-0.0642,0.989
6.922451195,-0.0220,0.9889,-0.0588,0.991
6.924874477,-0.0271,0.9845,-0.0535,0.986
6.927140154,-0.0317,0.9823,-0.0510,0.984
6.929374581,-0.0386,0.9784,-0.0444,0.980
6.931925154,-0.0427,0.9786,-0.0437,0.981
6.935289216,-0.0469,0.9759,-0.0432,0.978
6.936537497,-0.0508,0.9752,-0.0457,0.978
6.939337081,-0.0549,0.9737,-0.0537,0.977
6.943082133,-0.0562,0.9718,-0.0527,0.975
6.944968695,-0.0588,0.9735,-0.0598,0.977
6.946320362,-0.0632,0.9737,-0.0662,0.978
6.948316768,-0.0645,0.9769,-0.0730,0.982
6.950923175,-0.0671,0.9769,-0.0847,0.983
6.953286195,-0.0681,0.9808,-0.0935,0.988
6.955913487,-0.0669,0.9820,-0.1008,0.989
6.959142289,-0.0640,0.9842,-0.1028,0.992
6.960824372,-0.0620,0.9842,-0.1040,0.992
6.963071612,-0.0593,0.9864,-0.0999,0.993
6.965307393,-0.0564,0.9894,-0.0974,0.996
6.967652133,-0.0535,0.9925,-0.0964,0.999
6.971225622,-0.0508,0.9964,-0.0999,1.003
6.986421612,-0.0488,0.9986,-0.1038,1.005
6.988541247,-0.0408,1.0040,-0.1099,1.011
6.989528435,-0.0332,1.0084,-0.1160,1.016
6.990019529,-0.0281,1.0133,-0.1216,1.021
6.990390987,-0.0220,1.0155,-0.1214,1.023
6.994883904,-0.0144,1.0196,-0.1233,1.027
6.995668539,-0.0078,1.0240,-0.1233,1.031
6.996167133,0.0017,1.0238,-0.1223,1.031
6.997157341,0.0098,1.0248,-0.1209,1.032
6.997551924,0.0190,1.0270,-0.1196,1.034
7.009690727,0.0271,1.0255,-0.1152,1.032
7.010331768,0.0347,1.0218,-0.1123,1.029
7.01049281,0.0435,1.0162,-0.1094,1.023
7.01064906,0.0486,1.0135,-0.1069,1.020
7.011189737,0.0488,1.0096,-0.1043,1.016
7.011348122,0.0486,1.0043,-0.1025,1.011
7.011496299,0.0452,1.0006,-0.1028,1.007
7.013234112,0.0410,0.9955,-0.1050,1.002
7.016719893,0.0342,0.9925,-0.1033,0.998
7.019353383,0.0261,0.9913,-0.1018,0.997
7.021831612,0.0159,0.9898,-0.1033,0.995
7.024050154,0.0012,0.9869,-0.1006,0.992
7.026744164,-0.0115,0.9886,-0.1004,0.994
7.028784008,-0.0210,0.9889,-0.0989,0.994
7.029865883,-0.0361,0.9898,-0.1016,0.996
7.033567237,-0.0476,0.9903,-0.0984,0.996
7.034736039,-0.0584,0.9916,-0.1011,0.998
7.037115102,-0.0654,0.9945,-0.1006,1.002
7.039846612,-0.0752,0.9930,-0.0989,1.001
7.042422706,-0.0833,0.9950,-0.0979,1.003
7.044589737,-0.0908,0.9957,-0.0972,1.005
7.046746716,-0.0979,0.9952,-0.0942,1.004
7.049168018,-0.1028,0.9969,-0.0933,1.007
7.051269112,-0.1074,0.9984,-0.0928,1.008
7.053830466,-0.1109,1.0021,-0.0955,1.013
7.057494633,-0.1148,1.0028,-0.0989,1.014
7.059826924,-0.1192,1.0040,-0.1050,1.016
7.06188031,-0.1182,1.0038,-0.1133,1.017
7.063765102,-0.1211,1.0077,-0.1187,1.022
7.066673695,-0.1255,1.0099,-0.1206,1.025
7.068799633,-0.1255,1.0111,-0.1179,1.026
7.070808383,-0.1287,1.0111,-0.1201,1.026
7.082829424,-0.1326,1.0130,-0.1206,1.029
7.085568018,-0.1358,1.0086,-0.1196,1.025
7.086016664,-0.1367,1.0104,-0.1221,1.027
7.086396352,-0.1323,1.0089,-0.1240,1.025
7.086753018,-0.1292,1.0065,-0.1301,1.023
7.087112393,-0.1201,1.0077,-0.1355,1.024
7.087917549,-0.1087,1.0038,-0.1421,1.020
7.091136716,-0.0938,1.0006,-0.1475,1.016
7.092918331,-0.0830,0.9974,-0.1487,1.012
7.095837393,-0.0640,0.9933,-0.1433,1.006
7.097306143,-0.0496,0.9881,-0.1428,1.000
7.099740466,-0.0337,0.9857,-0.1365,0.996
7.103237237,-0.0208,0.9825,-0.1350,0.992
7.104266612,-0.0115,0.9801,-0.1321,0.989
7.106718852,0.0022,0.9735,-0.1350,0.983
7.10930531,0.0098,0.9706,-0.1362,0.980
7.111619685,0.0159,0.9723,-0.1421,0.983
7.113827497,0.0230,0.9696,-0.1433,0.980
7.116489737,0.0278,0.9674,-0.1426,0.978
7.118803643,0.0298,0.9662,-0.1414,0.977
7.121032862,0.0310,0.9654,-0.1358,0.975
7.123579789,0.0300,0.9686,-0.1328,0.978
7.126005466,0.0269,0.9693,-0.1282,0.978
7.128302654,0.0181,0.9723,-0.1245,0.980
7.131721872,0.0129,0.9774,-0.1221,0.985
7.133446091,0.0027,0.9803,-0.1199,0.988
7.135798018,-0.0076,0.9840,-0.1187,0.991
7.138537602,-0.0227,0.9872,-0.1189,0.995
7.141522966,-0.0322,0.9911,-0.1209,0.999
7.143268591,-0.0415,0.9996,-0.1228,1.008
7.145835831,-0.0501,1.0021,-0.1270,1.011
7.148317914,-0.0623,1.0047,-0.1292,1.015
7.150124216,-0.0701,1.0082,-0.1297,1.019
7.152308539,-0.0754,1.0096,-0.1265,1.020
7.154576247,-0.0776,1.0135,-0.1216,1.024
7.162056768,-0.0798,1.0121,-0.1209,1.022
7.162960831,-0.0823,1.0111,-0.1143,1.021
7.169825779,-0.0811,1.0116,-0.1106,1.021
7.170153174,-0.0823,1.0118,-0.1104,1.021
7.170506299,-0.0823,1.0065,-0.1113,1.016
7.170870622,-0.0823,1.0060,-0.1160,1.016
7.171890206,-0.0798,1.0040,-0.1187,1.014
7.182069216,-0.0823,0.9984,-0.1228,1.009
7.182839841,-0.0798,0.9916,-0.1240,1.002
7.183184164,-0.0806,0.9901,-0.1243,1.001
7.18344906,-0.0806,0.9879,-0.1255,0.999
7.187368174,-0.0774,0.9840,-0.1292,0.995
7.187978799,-0.0762,0.9825,-0.1338,0.995
7.188268695,-0.0762,0.9820,-0.1358,0.994
7.190730831,-0.0750,0.9806,-0.1402,0.993
7.193041924,-0.0757,0.9789,-0.1463,0.993
7.195592341,-0.0703,0.9764,-0.1465,0.990
7.197715049,-0.0667,0.9757,-0.1463,0.989
7.200817862,-0.0598,0.9745,-0.1470,0.987
7.20318031,-0.0542,0.9730,-0.1438,0.985
7.205595987,-0.0481,0.9742,-0.1443,0.986
7.20723781,-0.0432,0.9732,-0.1431,0.985
7.210948331,-0.0337,0.9737,-0.1480,0.985
7.212183487,-0.0232,0.9713,-0.1516,0.983
7.215477393,-0.0115,0.9720,-0.1487,0.983
7.217002601,-0.0034,0.9688,-0.1489,0.980
7.219324945,0.0073,0.9688,-0.1536,0.981
7.221769268,0.0173,0.9659,-0.1563,0.979
7.224272237,0.0242,0.9662,-0.1572,0.979
7.227332289,0.0298,0.9662,-0.1614,0.980
7.229426456,0.0376,0.9640,-0.1614,0.978
7.231390831,0.0396,0.9686,-0.1609,0.983
7.233755101,0.0405,0.9715,-0.1568,0.985
7.236049216,0.0383,0.9774,-0.1519,0.990
7.238570518,0.0354,0.9830,-0.1460,0.994
7.241070101,0.0278,0.9903,-0.1428,1.001
7.243698851,0.0222,0.9969,-0.1426,1.007
7.245956872,0.0122,1.0016,-0.1380,1.011
7.248063383,0.0066,1.0069,-0.1380,1.016
7.25077432,-0.0020,1.0113,-0.1372,1.021
7.253511976,-0.0090,1.0140,-0.1326,1.023
7.255894424,-0.0171,1.0121,-0.1338,1.021
7.260461924,-0.0200,1.0118,-0.1309,1.020
7.260981456,-0.0222,1.0062,-0.1301,1.015
7.264886404,-0.0271,1.0060,-0.1323,1.015
7.265874841,-0.0286,1.0016,-0.1282,1.010
7.269430154,-0.0313,0.9991,-0.1257,1.007
7.270888279,-0.0310,0.9950,-0.1240,1.003
7.285943383,-0.0315,0.9935,-0.1216,1.001
7.28758057,-0.0295,0.9916,-0.1204,0.999
7.289305674,-0.0273,0.9908,-0.1214,0.999
7.290056039,-0.0254,0.9930,-0.1221,1.001
7.291153591,-0.0251,0.9952,-0.1248,1.003
7.29170781,-0.0244,0.9962,-0.1260,1.004
7.292226404,-0.0249,0.9999,-0.1282,1.008
7.292936039,-0.0239,1.0023,-0.1299,1.011
7.295773851,-0.0249,1.0067,-0.1270,1.015
7.296817914,-0.0295,1.0060,-0.1238,1.014
7.297368279,-0.0300,1.0050,-0.1194,1.012
7.298923956,-0.0335,1.0047,-0.1206,1.013
7.302199216,-0.0339,1.0013,-0.1211,1.009
7.304463435,-0.0342,0.9955,-0.1226,1.004
7.306818435,-0.0356,0.9857,-0.1250,0.994
7.310118018,-0.0376,0.9769,-0.1282,0.986
7.312693695,-0.0405,0.9618,-0.1358,0.972
7.313003851,-0.0422,0.9488,-0.1411,0.960
7.31601156,-0.0430,0.9386,-0.1504,0.952
7.317664164,-0.0439,0.9251,-0.1597,0.940
7.320131768,-0.0493,0.9171,-0.1658,0.933
7.323631508,-0.0525,0.9100,-0.1746,0.928
7.326272706,-0.0557,0.9068,-0.1797,0.926
7.327655779,-0.0628,0.9098,-0.1795,0.929
7.33006182,-0.0701,0.9190,-0.1802,0.939
7.332153747,-0.0811,0.9322,-0.1780,0.953
7.334342758,-0.0911,0.9476,-0.1736,0.968
7.336780258,-0.1028,0.9654,-0.1704,0.986
7.34006656,-0.1160,0.9830,-0.1680,1.004
7.343752966,-0.1262,1.0003,-0.1648,1.022
7.34472932,-0.1345,1.0170,-0.1641,1.039
7.34693932,-0.1421,1.0306,-0.1616,1.053
7.349270414,-0.1477,1.0428,-0.1587,1.065
7.351566091,-0.1514,1.0489,-0.1553,1.071
7.353926924,-0.1497,1.0538,-0.1558,1.076
7.356330674,-0.1465,1.0572,-0.1514,1.078
7.359215049,-0.1387,1.0550,-0.1485,1.074
7.368262029,-0.1306,1.0509,-0.1438,1.069
7.369714268,-0.1167,1.0428,-0.1397,1.059
7.371249476,-0.1050,1.0338,-0.1367,1.048
7.372141716,-0.0908,1.0262,-0.1333,1.039
7.373192237,-0.0784,1.0143,-0.1299,1.026
7.395349216,-0.0645,1.0040,-0.1292,1.014
7.397574633,-0.0581,0.9942,-0.1301,1.004
7.398298018,-0.0498,0.9869,-0.1306,0.997
7.400461716,-0.0454,0.9784,-0.1380,0.989
7.401552654,-0.0435,0.9742,-0.1426,0.986
7.402075258,-0.0425,0.9735,-0.1458,0.985
7.402486404,-0.0459,0.9747,-0.1494,0.987
7.402842133,-0.0491,0.9779,-0.1485,0.990
7.403219737,-0.0562,0.9820,-0.1489,0.995
7.403610935,-0.0625,0.9859,-0.1492,0.999
7.40404307,-0.0703,0.9930,-0.1526,1.007
7.404394841,-0.0767,0.9996,-0.1504,1.014
7.404717133,-0.0847,1.0008,-0.1470,1.015
7.405043174,-0.0889,1.0050,-0.1465,1.019
7.406965831,-0.0967,1.0030,-0.1455,1.018
7.416196976,-0.1038,0.9964,-0.1411,1.012
7.417029633,-0.1123,0.9891,-0.1438,1.006
7.41729432,-0.1182,0.9772,-0.1492,0.996
7.417517654,-0.1243,0.9620,-0.1528,0.982
7.41835057,-0.1301,0.9498,-0.1585,0.972
7.420580883,-0.1397,0.9352,-0.1619,0.959
7.425011508,-0.1502,0.9237,-0.1614,0.950
7.426084789,-0.1563,0.9193,-0.1585,0.946
7.427811247,-0.1668,0.9176,-0.1524,0.945
7.430263747,-0.1758,0.9183,-0.1475,0.947
7.433526091,-0.1848,0.9247,-0.1443,0.954
7.435988956,-0.1924,0.9334,-0.1428,0.964
7.438505466,-0.2012,0.9439,-0.1450,0.976
7.439974424,-0.2088,0.9557,-0.1453,0.989
7.444170466,-0.2141,0.9681,-0.1465,1.002
7.446149528,-0.2156,0.9767,-0.1475,1.011
7.446908383,-0.2151,0.9859,-0.1502,1.020
7.449498539,-0.2078,0.9928,-0.1531,1.026
7.45185781,-0.2000,0.9996,-0.1560,1.031
7.454235414,-0.1883,1.0038,-0.1575,1.033
7.457062289,-0.1775,1.0084,-0.1592,1.036
7.459657758,-0.1629,1.0111,-0.1575,1.036
7.461826872,-0.1492,1.0150,-0.1541,1.037
7.464259685,-0.1333,1.0145,-0.1472,1.034
7.466458851,-0.1221,1.0138,-0.1428,1.031
7.469033591,-0.1126,1.0126,-0.1336,1.028
7.471577653,-0.1001,1.0065,-0.1294,1.020
7.476969581,-0.0977,1.0008,-0.1243,1.013
7.477476508,-0.0896,0.9940,-0.1201,1.005
7.479563174,-0.0857,0.9894,-0.1240,1.001
7.481676195,-0.0823,0.9850,-0.1301,0.997
7.484200674,-0.0835,0.9820,-0.1362,0.995
7.48563156,-0.0877,0.9798,-0.1387,0.993
7.48829531,-0.0908,0.9801,-0.1406,0.994
7.501544789,-0.0940,0.9791,-0.1428,0.994
7.502017914,-0.0984,0.9833,-0.1394,0.998
7.502164893,-0.1001,0.9857,-0.1380,1.000
7.502310153,-0.1040,0.9891,-0.1348,1.004
7.50245781,-0.1084,0.9906,-0.1343,1.006
7.502605206,-0.1099,0.9938,-0.1384,1.009
7.504593226,-0.1113,0.9925,-0.1375,1.008
7.508987914,-0.1106,0.9889,-0.1392,1.005
7.509445414,-0.1126,0.9837,-0.1423,1.000
7.511739112,-0.1167,0.9735,-0.1458,0.991
7.514070101,-0.1189,0.9642,-0.1453,0.982
7.516496976,-0.1221,0.9525,-0.1497,0.972
7.518832601,-0.1284,0.9364,-0.1592,0.958
7.521361403,-0.1336,0.9232,-0.1633,0.947
7.523498591,-0.1428,0.9146,-0.1716,0.942
7.52649281,-0.1526,0.9081,-0.1716,0.937
7.52838031,-0.1663,0.9078,-0.1643,0.937
7.53075182,-0.1804,0.9173,-0.1519,0.947
7.532930466,-0.1946,0.9344,-0.1306,0.963
7.535284008,-0.2071,0.9522,-0.1079,0.980
7.537822133,-0.2163,0.9759,-0.0884,1.004
7.540568331,-0.2232,0.9974,-0.0723,1.025
7.543265101,-0.2263,1.0155,-0.0628,1.042
7.545255883,-0.2256,1.0338,-0.0625,1.060
7.547654268,-0.2237,1.0484,-0.0698,1.074
7.550016143,-0.2200,1.0607,-0.0823,1.086
7.554006768,-0.2139,1.0658,-0.0933,1.091
7.554764789,-0.2075,1.0651,-0.1043,1.090
7.558257706,-0.2000,1.0629,-0.1118,1.087
7.561744112,-0.1914,1.0526,-0.1130,1.076
7.562057393,-0.1819,1.0414,-0.1148,1.063
7.56568281,-0.1692,1.0233,-0.1126,1.043
7.566794164,-0.1585,1.0079,-0.1065,1.026
7.569717653,-0.1504,0.9916,-0.1060,1.008
7.571365778,-0.1370,0.9759,-0.1030,0.991
7.573963226,-0.1265,0.9664,-0.1033,0.980
7.577239268,-0.1204,0.9593,-0.1101,0.973
7.578589268,-0.1152,0.9542,-0.1128,0.968
7.580981403,-0.1130,0.9488,-0.1184,0.963
7.583295622,-0.1138,0.9508,-0.1253,0.966
7.585684997,-0.1143,0.9510,-0.1223,0.966
7.588084841,-0.1184,0.9569,-0.1226,0.972
7.59170406,-0.1216,0.9642,-0.1226,0.980
7.593784164,-0.1257,0.9706,-0.1226,0.986
7.596641403,-0.1297,0.9779,-0.1253,0.994
7.600668122,-0.1328,0.9847,-0.1314,1.002
7.600974372,-0.1314,0.9898,-0.1367,1.008
7.604064789,-0.1326,0.9969,-0.1382,1.015
7.606272081,-0.1297,1.0006,-0.1399,1.019
7.609718435,-0.1240,1.0021,-0.1362,1.019
7.612563435,-0.1194,1.0025,-0.1316,1.018
7.61489182,-0.1128,1.0013,-0.1221,1.015
7.615245518,-0.1101,0.9979,-0.1162,1.011
7.617345674,-0.1060,0.9960,-0.1087,1.007
7.619590883,-0.1033,0.9911,-0.1065,1.002
7.62197781,-0.1021,0.9828,-0.1030,0.993
7.624237081,-0.1045,0.9772,-0.1006,0.988
7.627126664,-0.1067,0.9732,-0.1030,0.984
7.629357393,-0.1111,0.9681,-0.1052,0.980
7.631520831,-0.1204,0.9620,-0.1077,0.975
7.633868539,-0.1272,0.9581,-0.1069,0.972
7.636214893,-0.1397,0.9593,-0.1047,0.975
7.638784789,-0.1502,0.9588,-0.1011,0.976
7.641817706,-0.1604,0.9603,-0.0969,0.978
7.643908851,-0.1741,0.9632,-0.0933,0.983
7.645965883,-0.1829,0.9676,-0.0891,0.989
7.648286247,-0.1917,0.9718,-0.0857,0.994
7.651112133,-0.1995,0.9759,-0.0850,1.000
7.653145414,-0.2029,0.9776,-0.0828,1.002
7.655910205,-0.2029,0.9820,-0.0859,1.006
7.658882758,-0.2044,0.9857,-0.0852,1.010
7.662862914,-0.1997,0.9847,-0.0864,1.008
7.664883695,-0.1956,0.9828,-0.0894,1.006
7.669821455,-0.1907,0.9828,-0.0891,1.005
7.669982393,-0.1843,0.9823,-0.0869,1.003
7.692597549,-0.1738,0.9842,-0.0855,1.003
7.693483851,-0.1626,0.9852,-0.0847,1.002
7.693783278,-0.1499,0.9823,-0.0794,0.997
7.694093747,-0.1370,0.9806,-0.0789,0.993
7.694453122,-0.1223,0.9813,-0.0798,0.992
7.694742862,-0.1069,0.9820,-0.0801,0.991
7.695009268,-0.0930,0.9835,-0.0816,0.991
7.695300414,-0.0779,0.9835,-0.0857,0.990
7.695571299,-0.0635,0.9855,-0.0896,0.992
7.695840258,-0.0513,0.9852,-0.0942,0.991
7.69610583,-0.0393,0.9872,-0.0989,0.993
7.69639432,-0.0295,0.9889,-0.1004,0.994
7.698878747,-0.0237,0.9906,-0.1030,0.996
7.702383539,-0.0181,0.9942,-0.0994,0.999
7.704027497,-0.0166,0.9967,-0.0942,1.001
7.706877653,-0.0161,0.9986,-0.0877,1.003
7.709116455,-0.0208,0.9994,-0.0847,1.003
7.713012237,-0.0220,1.0028,-0.0842,1.007
7.714017758,-0.0273,1.0013,-0.0884,1.006
7.720519528,-0.0349,0.9996,-0.0960,1.005
7.72107656,-0.0481,0.9979,-0.1030,1.004
7.72136906,-0.0549,0.9940,-0.1126,1.002
7.723046508,-0.0649,0.9928,-0.1211,1.002
7.726772289,-0.0772,0.9886,-0.1257,1.000
7.728942341,-0.0874,0.9837,-0.1221,0.995
7.729882237,-0.0935,0.9828,-0.1162,0.994
7.732405258,-0.1001,0.9811,-0.1052,0.992
7.734693539,-0.1021,0.9833,-0.0921,0.993
7.736984008,-0.1025,0.9855,-0.0816,0.994
7.739418122,-0.0977,0.9894,-0.0720,0.997
7.742038799,-0.0950,0.9903,-0.0615,0.997
7.746081664,-0.0847,0.9950,-0.0588,1.000
7.74862083,-0.0759,0.9967,-0.0581,1.001
7.762943539,-0.0706,0.9950,-0.0596,0.999
7.764537237,-0.0654,0.9928,-0.0662,0.997
7.765231247,-0.0571,0.9869,-0.0747,0.991
7.766170883,-0.0552,0.9820,-0.0862,0.987
7.766896768,-0.0523,0.9764,-0.0952,0.982
7.767743278,-0.0466,0.9710,-0.1050,0.978
7.768839841,-0.0408,0.9667,-0.1130,0.974
7.769405362,-0.0383,0.9608,-0.1148,0.968
7.773942289,-0.0325,0.9593,-0.1138,0.967
7.780405622,-0.0271,0.9593,-0.1047,0.965
7.781593278,-0.0200,0.9620,-0.0916,0.967
7.782958539,-0.0139,0.9652,-0.0772,0.968
7.783405883,-0.0088,0.9710,-0.0613,0.973
7.783766768,-0.0068,0.9757,-0.0520,0.977
7.784119216,-0.0095,0.9806,-0.0422,0.982
7.806099164,-0.0151,0.9845,-0.0454,0.986
7.808344997,-0.0200,0.9872,-0.0525,0.989
7.809689476,-0.0305,0.9884,-0.0601,0.991
7.81039682,-0.0374,0.9960,-0.0667,0.999
7.81108031,-0.0425,0.9996,-0.0728,1.003
7.811626091,-0.0503,1.0050,-0.0757,1.009
7.812096976,-0.0523,1.0065,-0.0747,1.011
7.81243583,-0.0581,1.0108,-0.0725,1.015
