time,gFx,gFy,gFz,TgF
7.393210466,-0.0435,0.9796,-0.0247,0.981
7.395667653,-0.0527,0.9825,-0.0227,0.984
7.398539059,-0.0620,0.9850,-0.0227,0.987
7.400905101,-0.0711,0.9874,-0.0164,0.990
7.405876768,-0.0789,0.9925,-0.0098,0.996
7.406256195,-0.0847,0.9916,0.0002,0.995
7.409911403,-0.0886,0.9972,0.0051,1.001
7.411309893,-0.0925,0.9945,0.0095,0.999
7.416181924,-0.0942,0.9952,0.0132,1.000
7.417074632,-0.0947,0.9933,0.0146,0.998
7.417934476,-0.0918,0.9918,0.0085,0.996
7.42229182,-0.0906,0.9889,0.0007,0.993
7.423180205,-0.0884,0.9864,-0.0063,0.990
7.426354216,-0.0835,0.9867,-0.0139,0.990
7.426934059,-0.0791,0.9825,-0.0171,0.986
7.431551768,-0.0779,0.9837,-0.0225,0.987
7.432225622,-0.0750,0.9840,-0.0212,0.987
7.43388557,-0.0752,0.9830,-0.0208,0.986
7.438409216,-0.0708,0.9855,-0.0193,0.988
7.439447549,-0.0701,0.9850,-0.0154,0.988
7.441294059,-0.0693,0.9869,-0.0120,0.989
7.443398486,-0.0703,0.9911,-0.0093,0.994
7.44643583,-0.0686,0.9928,-0.0056,0.995
7.447900466,-0.0676,0.9930,-0.0002,0.995
7.45032708,-0.0669,0.9945,0.0032,0.997
7.453917497,-0.0684,0.9940,0.0054,0.996
7.456145934,-0.0691,0.9928,0.0007,0.995
7.457844164,-0.0703,0.9969,-0.0059,0.999
7.460333903,-0.0711,0.9935,-0.0110,0.996
7.462307341,-0.0732,0.9938,-0.0215,0.997
7.464666039,-0.0791,0.9911,-0.0264,0.995
7.46712583,-0.0816,0.9908,-0.0291,0.995
7.470085518,-0.0859,0.9913,-0.0305,0.995
7.472470257,-0.0886,0.9906,-0.0300,0.995
7.474710309,-0.0935,0.9881,-0.0266,0.993
7.47686708,-0.0967,0.9877,-0.0217,0.993
7.47924208,-0.1040,0.9862,-0.0142,0.992
7.481379632,-0.1060,0.9867,-0.0107,0.992
7.484007497,-0.1094,0.9855,-0.0068,0.992
7.48745833,-0.1094,0.9869,-0.0005,0.993
7.490493851,-0.1143,0.9889,0.0051,0.995
7.491452914,-0.1165,0.9898,0.0056,0.997
7.493393278,-0.1196,0.9928,0.0051,1.000
7.495987445,-0.1162,0.9933,0.0081,1.000
7.498419684,-0.1165,0.9942,0.0063,1.001
7.50089083,-0.1104,0.9962,0.0046,1.002
7.505557393,-0.1060,0.9962,0.0024,1.002
7.50612932,-0.1035,0.9952,-0.0017,1.001
7.508483955,-0.0955,0.9935,-0.0049,0.998
7.510222861,-0.0879,0.9903,-0.0071,0.994
7.512921351,-0.0806,0.9891,-0.0110,0.992
7.515229372,-0.0754,0.9869,-0.0117,0.990
7.517583538,-0.0711,0.9862,-0.0137,0.989
7.52204458,-0.0635,0.9862,-0.0127,0.988
7.523602601,-0.0598,0.9874,-0.0115,0.989
7.525164007,-0.0559,0.9879,-0.0112,0.990
7.529694059,-0.0559,0.9886,-0.0112,0.990
7.530255413,-0.0530,0.9903,-0.0088,0.992
7.532278382,-0.0505,0.9916,-0.0063,0.993
7.534466768,-0.0493,0.9925,-0.0061,0.994
7.539889059,-0.0491,0.9923,-0.0059,0.994
7.540677132,-0.0483,0.9918,-0.0073,0.993
7.541378434,-0.0479,0.9911,-0.0083,0.992
7.543770986,-0.0493,0.9940,-0.0117,0.995
7.546406195,-0.0491,0.9938,-0.0156,0.995
7.548666663,-0.0508,0.9938,-0.0193,0.995
7.551043538,-0.0518,0.9935,-0.0210,0.995
7.553771299,-0.0542,0.9925,-0.0232,0.994
7.556668122,-0.0552,0.9911,-0.0264,0.993
7.558343434,-0.0544,0.9933,-0.0254,0.995
7.560683382,-0.0591,0.9945,-0.0237,0.997
7.562985778,-0.0610,0.9938,-0.0217,0.996
7.565475049,-0.0615,0.9952,-0.0200,0.997
7.568018174,-0.0618,0.9950,-0.0178,0.997
7.570970257,-0.0623,0.9950,-0.0146,0.997
7.573311663,-0.0608,0.9933,-0.0107,0.995
7.575145674,-0.0581,0.9938,-0.0098,0.995
7.577325153,-0.0562,0.9933,-0.0110,0.995
7.579711247,-0.0544,0.9923,-0.0120,0.994
7.582022861,-0.0508,0.9911,-0.0093,0.992
7.584997288,-0.0493,0.9913,-0.0110,0.993
7.588277705,-0.0444,0.9891,-0.0120,0.990
7.589802341,-0.0422,0.9879,-0.0122,0.989
7.59232557,-0.0374,0.9886,-0.0112,0.989
7.594315309,-0.0361,0.9906,-0.0100,0.991
7.596507184,-0.0337,0.9894,-0.0115,0.990
7.598911559,-0.0313,0.9881,-0.0146,0.989
7.601364528,-0.0291,0.9903,-0.0139,0.991
7.604359893,-0.0298,0.9898,-0.0127,0.990
7.606452913,-0.0293,0.9903,-0.0120,0.991
7.609110101,-0.0298,0.9908,-0.0120,0.991
7.611042705,-0.0327,0.9920,-0.0125,0.993
7.613396038,-0.0342,0.9920,-0.0095,0.993
7.615782913,-0.0364,0.9938,-0.0068,0.994
7.621728122,-0.0410,0.9925,-0.0051,0.993
7.622266351,-0.0454,0.9942,-0.0071,0.995
7.623074893,-0.0464,0.9950,-0.0044,0.996
7.625241924,-0.0498,0.9933,-0.0068,0.995
7.62855458,-0.0518,0.9918,-0.0078,0.993
7.630226299,-0.0537,0.9935,-0.0063,0.995
7.632717341,-0.0564,0.9920,-0.0059,0.994
7.640757184,-0.0569,0.9916,-0.0078,0.993
7.641357445,-0.0620,0.9896,-0.0098,0.992
7.641655257,-0.0657,0.9898,-0.0090,0.992
7.642562132,-0.0693,0.9903,-0.0100,0.993
7.645003382,-0.0745,0.9896,-0.0105,0.992
7.647101351,-0.0779,0.9898,-0.0073,0.993
7.649260518,-0.0784,0.9911,-0.0042,0.994
7.652158538,-0.0820,0.9920,-0.0010,0.995
7.654591611,-0.0801,0.9918,0.0015,0.995
7.656916455,-0.0798,0.9918,0.0027,0.995
7.659252913,-0.0762,0.9930,-0.0015,0.996
7.661803643,-0.0745,0.9916,-0.0051,0.994
7.663820622,-0.0708,0.9925,-0.0059,0.995
7.66609083,-0.0698,0.9945,-0.0095,0.997
7.668793695,-0.0674,0.9928,-0.0129,0.995
7.671033226,-0.0703,0.9962,-0.0381,0.999
7.673445361,-0.0874,1.0077,-0.2009,1.031
7.675909893,-0.0664,0.9830,-0.3233,1.037
7.678272861,-0.0408,0.9659,-0.2361,0.995
7.680629268,-0.0354,0.9811,-0.0081,0.982
7.682956247,-0.0437,1.0038,0.1719,1.019
7.685454059,-0.0461,1.0170,0.2451,1.047
7.689280413,-0.0420,1.0094,0.2320,1.037
7.690244424,-0.0408,0.9979,0.1660,1.012
7.692561611,-0.0449,0.9850,0.0869,0.990
7.694571559,-0.0603,0.9759,0.0088,0.978
7.696981611,-0.0835,0.9791,-0.0476,0.984
7.699737028,-0.1062,0.9842,-0.0762,0.993
7.703311924,-0.1287,0.9925,-0.0786,1.004
7.705321559,-0.1450,1.0003,-0.0725,1.013
7.706828278,-0.1536,1.0074,-0.0613,1.021
7.709046872,-0.1585,1.0077,-0.0479,1.021
7.711431038,-0.1594,1.0079,-0.0327,1.021
7.71375708,-0.1572,1.0047,-0.0176,1.017
7.716194424,-0.1585,1.0003,0.0007,1.013
7.719075465,-0.1494,0.9967,0.0078,1.008
7.721735622,-0.1445,0.9920,0.0044,1.003
7.723598747,-0.1355,0.9894,-0.0027,0.999
7.725856715,-0.1245,0.9877,-0.0154,0.996
7.728399111,-0.1143,0.9815,-0.0361,0.989
7.73055734,-0.1023,0.9793,-0.0540,0.986
7.733025934,-0.0903,0.9759,-0.0601,0.982
7.737201976,-0.0791,0.9750,-0.0615,0.980
7.739404684,-0.0657,0.9752,-0.0576,0.979
7.740783278,-0.0579,0.9764,-0.0523,0.980
7.742834736,-0.0488,0.9789,-0.0447,0.981
7.746967236,-0.0420,0.9820,-0.0344,0.984
7.74734609,-0.0388,0.9837,-0.0242,0.985
7.749904163,-0.0339,0.9874,-0.0154,0.988
