time,gFx,gFy,gFz,TgF
1.551963801,-0.0022,0.9764,-0.1961,0.996
1.553069895,0.0051,0.9747,-0.1956,0.994
1.553970104,0.0110,0.9747,-0.2002,0.995
1.559724739,0.0178,0.9754,-0.2009,0.996
1.560209426,0.0230,0.9737,-0.2029,0.995
1.567016197,0.0278,0.9710,-0.2039,0.993
1.567455156,0.0303,0.9725,-0.2049,0.994
1.567610729,0.0335,0.9720,-0.2080,0.995
1.567766926,0.0332,0.9684,-0.2100,0.991
1.570126926,0.0344,0.9674,-0.2097,0.990
1.572900833,0.0330,0.9708,-0.2117,0.994
1.575137551,0.0300,0.9698,-0.2151,0.994
1.577410156,0.0259,0.9696,-0.2156,0.994
1.580230676,0.0234,0.9688,-0.2163,0.993
1.58256776,0.0200,0.9691,-0.2205,0.994
1.585087864,0.0146,0.9708,-0.2217,0.996
1.587199739,0.0122,0.9710,-0.2217,0.996
1.589506406,0.0115,0.9725,-0.2215,0.997
1.591891874,0.0120,0.9757,-0.2178,1.000
1.595062395,0.0095,0.9769,-0.2161,1.001
1.596933593,0.0125,0.9769,-0.2158,1.001
1.599488333,0.0154,0.9796,-0.2178,1.004
1.601436822,0.0156,0.9828,-0.2163,1.006
1.604142343,0.0188,0.9818,-0.2200,1.006
1.606284426,0.0230,0.9806,-0.2212,1.005
1.60854026,0.0281,0.9820,-0.2232,1.007
1.610963072,0.0327,0.9823,-0.2273,1.009
1.614177551,0.0330,0.9820,-0.2283,1.009
1.616557812,0.0325,0.9784,-0.2305,1.006
1.618405208,0.0344,0.9776,-0.2307,1.005
1.620671614,0.0347,0.9745,-0.2332,1.003
1.623103749,0.0337,0.9750,-0.2320,1.003
1.625644843,0.0295,0.9735,-0.2278,1.000
1.628523176,0.0254,0.9723,-0.2271,0.999
1.632586614,0.0217,0.9691,-0.2276,0.996
1.635322968,0.0210,0.9664,-0.2244,0.992
1.636858072,0.0164,0.9654,-0.2239,0.991
1.638451353,0.0137,0.9647,-0.2249,0.991
1.640002968,0.0085,0.9632,-0.2251,0.989
1.642831145,0.0076,0.9640,-0.2241,0.990
1.645965156,0.0042,0.9649,-0.2241,0.991
1.648129635,0.0037,0.9676,-0.2197,0.992
1.653587031,0.0044,0.9698,-0.2178,0.994
1.654772551,0.0071,0.9728,-0.2146,0.996
1.657196874,0.0103,0.9754,-0.2097,0.998
1.657547395,0.0137,0.9759,-0.2066,0.998
1.65944026,0.0178,0.9801,-0.2041,1.001
1.665458385,0.0203,0.9830,-0.2049,1.004
1.666992968,0.0254,0.9859,-0.2049,1.007
1.667172135,0.0303,0.9852,-0.2046,1.007
1.669613853,0.0352,0.9830,-0.2066,1.005
1.671501926,0.0386,0.9840,-0.2102,1.007
1.674092291,0.0418,0.9815,-0.2112,1.005
1.680949374,0.0459,0.9767,-0.2146,1.001
1.697415208,0.0474,0.9703,-0.2166,0.995
1.698390051,0.0503,0.9647,-0.2161,0.990
1.698668176,0.0513,0.9603,-0.2166,0.986
1.698930051,0.0537,0.9559,-0.2124,0.981
1.699209687,0.0549,0.9508,-0.2139,0.976
1.699471406,0.0571,0.9488,-0.2154,0.975
1.699744062,0.0579,0.9469,-0.2124,0.972
1.700024062,0.0571,0.9469,-0.2139,0.972
1.700281718,0.0606,0.9449,-0.2141,0.971
1.700551041,0.0598,0.9459,-0.2146,0.972
1.703841197,0.0581,0.9505,-0.2178,0.977
1.705296249,0.0591,0.9542,-0.2195,0.981
1.707264739,0.0552,0.9542,-0.2210,0.981
1.70999052,0.0523,0.9593,-0.2215,0.986
1.713401041,0.0498,0.9645,-0.2227,0.991
1.71496401,0.0491,0.9686,-0.2217,0.995
1.716916458,0.0432,0.9745,-0.2200,1.000
1.719119426,0.0425,0.9776,-0.2195,1.003
1.722528645,0.0393,0.9798,-0.2185,1.005
1.72526026,0.0418,0.9806,-0.2207,1.006
1.725897916,0.0410,0.9813,-0.2168,1.006
1.729091249,0.0400,0.9796,-0.2166,1.004
1.732302708,0.0398,0.9750,-0.2161,0.999
1.733213801,0.0381,0.9725,-0.2166,0.997
1.735696301,0.0361,0.9698,-0.2166,0.994
1.738238801,0.0349,0.9652,-0.2173,0.990
1.740477708,0.0327,0.9625,-0.2195,0.988
1.742897708,0.0288,0.9581,-0.2176,0.983
1.745648749,0.0234,0.9547,-0.2154,0.979
1.749945989,0.0212,0.9549,-0.2193,0.980
1.750774791,0.0144,0.9557,-0.2205,0.981
1.752918853,0.0127,0.9530,-0.2215,0.978
1.755395624,0.0076,0.9564,-0.2195,0.981
1.75782901,0.0068,0.9601,-0.2200,0.985
1.759915468,0.0029,0.9613,-0.2202,0.986
1.765417708,0.0024,0.9659,-0.2161,0.990
1.766969999,0.0020,0.9679,-0.2156,0.992
1.769864999,0.0042,0.9725,-0.2154,0.996
1.770893281,0.0037,0.9745,-0.2141,0.998
1.77299177,0.0071,0.9762,-0.2171,1.000
1.775521978,0.0088,0.9745,-0.2180,0.999
1.779591145,0.0115,0.9732,-0.2180,0.997
1.780898228,0.0132,0.9737,-0.2202,0.998
1.797482447,0.0156,0.9720,-0.2193,0.997
1.79861151,0.0195,0.9684,-0.2202,0.993
1.799181301,0.0215,0.9662,-0.2188,0.991
1.799571041,0.0230,0.9635,-0.2205,0.989
1.799913958,0.0239,0.9635,-0.2217,0.989
1.800262343,0.0249,0.9642,-0.2222,0.990
1.800636145,0.0244,0.9652,-0.2251,0.991
1.801114531,0.0247,0.9662,-0.2256,0.992
1.801479531,0.0188,0.9679,-0.2295,0.995
1.803092603,0.0146,0.9737,-0.2295,1.001
1.805693645,0.0107,0.9767,-0.2295,1.003
1.807719739,0.0044,0.9823,-0.2283,1.008
1.809905624,-0.0005,0.9852,-0.2266,1.011
1.813659166,-0.0083,0.9896,-0.2251,1.015
1.816869218,-0.0095,0.9898,-0.2212,1.014
1.820562187,-0.0125,0.9872,-0.2176,1.011
1.820991301,-0.0164,0.9835,-0.2180,1.008
1.823225728,-0.0193,0.9813,-0.2190,1.006
1.825132083,-0.0195,0.9740,-0.2217,0.999
1.827339426,-0.0210,0.9676,-0.2234,0.993
1.832053228,-0.0225,0.9627,-0.2254,0.989
1.833007239,-0.0217,0.9576,-0.2271,0.984
1.83460151,-0.0227,0.9527,-0.2298,0.980
1.836680051,-0.0261,0.9515,-0.2346,0.980
1.838880312,-0.0271,0.9520,-0.2344,0.981
1.841035051,-0.0305,0.9505,-0.2339,0.979
1.843608801,-0.0349,0.9537,-0.2329,0.982
1.850602187,-0.0378,0.9569,-0.2317,0.985
1.851565989,-0.0391,0.9627,-0.2312,0.991
1.852002812,-0.0398,0.9645,-0.2312,0.993
1.855154114,-0.0461,0.9703,-0.2337,0.999
1.85603276,-0.0464,0.9732,-0.2339,1.002
1.858624374,-0.0449,0.9737,-0.2383,1.003
1.862436458,-0.0437,0.9752,-0.2405,1.005
1.863808645,-0.0427,0.9759,-0.2417,1.006
1.875107447,-0.0364,0.9752,-0.2449,1.006
1.875820937,-0.0320,0.9752,-0.2469,1.006
1.876159218,-0.0298,0.9730,-0.2508,1.005
1.876551405,-0.0266,0.9703,-0.2520,1.003
1.876971041,-0.0200,0.9664,-0.2527,0.999
1.877301822,-0.0120,0.9657,-0.2527,0.998
1.882460208,-0.0063,0.9667,-0.2454,0.997
1.883476301,0.0071,0.9671,-0.2395,0.996
1.88628177,0.0142,0.9652,-0.2349,0.993
1.886582551,0.0249,0.9686,-0.2283,0.995
1.889793905,0.0374,0.9674,-0.2268,0.994
1.892287916,0.0466,0.9696,-0.2251,0.996
1.894620572,0.0564,0.9667,-0.2254,0.994
1.896553437,0.0645,0.9664,-0.2224,0.994
1.900808385,0.0752,0.9674,-0.2193,0.995
1.901244062,0.0811,0.9669,-0.2180,0.994
1.903530416,0.0889,0.9684,-0.2151,0.996
1.905927499,0.0952,0.9696,-0.2105,0.997
1.908303385,0.1004,0.9671,-0.2105,0.995
1.910729791,0.1025,0.9674,-0.2058,0.994
1.913235833,0.1006,0.9654,-0.2056,0.992
1.91761302,0.1018,0.9669,-0.2041,0.993
1.918149322,0.0994,0.9659,-0.2027,0.992
1.920568124,0.0950,0.9654,-0.2007,0.991
1.923225155,0.0894,0.9652,-0.2031,0.990
1.925594218,0.0847,0.9664,-0.2049,0.992
1.927890468,0.0789,0.9657,-0.2083,0.991
1.931539947,0.0742,0.9662,-0.2102,0.992
1.932952812,0.0706,0.9676,-0.2095,0.993
1.93779401,0.0628,0.9674,-0.2090,0.992
1.938744583,0.0579,0.9674,-0.2073,0.991
1.940167239,0.0508,0.9684,-0.2061,0.991
1.942845728,0.0476,0.9662,-0.2075,0.989
1.945295572,0.0437,0.9671,-0.2075,0.990
1.951205312,0.0408,0.9632,-0.2073,0.986
1.951921562,0.0347,0.9635,-0.2075,0.986
1.952259426,0.0300,0.9620,-0.2114,0.985
1.95436078,0.0259,0.9618,-0.2112,0.985
1.956705937,0.0215,0.9632,-0.2100,0.986
1.959370051,0.0195,0.9667,-0.2095,0.989
1.961606405,0.0144,0.9637,-0.2112,0.987
1.968105937,0.0166,0.9657,-0.2119,0.989
1.968694635,0.0137,0.9664,-0.2080,0.989
1.969008176,0.0156,0.9693,-0.2051,0.991
1.970908905,0.0161,0.9728,-0.2068,0.995
1.972817499,0.0173,0.9742,-0.2075,0.996
1.975184322,0.0198,0.9759,-0.2068,0.998
1.977549426,0.0217,0.9772,-0.2071,0.999
1.980259166,0.0225,0.9772,-0.2102,1.000
1.982606562,0.0249,0.9772,-0.2134,1.000
1.985201614,0.0222,0.9769,-0.2129,1.000
1.987314322,0.0205,0.9754,-0.2119,0.998
1.989579322,0.0193,0.9759,-0.2136,0.999
1.991992603,0.0171,0.9757,-0.2141,0.999
1.994668645,0.0137,0.9737,-0.2171,0.998
1.997091874,0.0095,0.9728,-0.2166,0.997
2.000562239,0.0034,0.9708,-0.2168,0.995
2.001442343,-0.0010,0.9701,-0.2158,0.994
2.004098593,-0.0078,0.9688,-0.2163,0.993
2.006832239,-0.0112,0.9693,-0.2149,0.993
2.009292708,-0.0227,0.9667,-0.2149,0.991
2.011653072,-0.0266,0.9681,-0.2134,0.992
2.014901926,-0.0330,0.9688,-0.2119,0.992
2.016911822,-0.0352,0.9701,-0.2129,0.994
2.020898958,-0.0403,0.9732,-0.2124,0.997
2.02194828,-0.0393,0.9737,-0.2129,0.998
2.02395401,-0.0413,0.9752,-0.2102,0.998
2.025938853,-0.0376,0.9767,-0.2124,1.000
2.028511978,-0.0354,0.9754,-0.2146,0.999
2.031401301,-0.0364,0.9769,-0.2163,1.001
2.033210364,-0.0317,0.9789,-0.2158,1.003
2.035779843,-0.0308,0.9789,-0.2163,1.003
2.037939426,-0.0256,0.9793,-0.2166,1.003
2.040404843,-0.0215,0.9779,-0.2132,1.001
2.042773801,-0.0181,0.9776,-0.2095,1.000
2.045519999,-0.0122,0.9757,-0.2068,0.997
2.050551145,-0.0125,0.9750,-0.2034,0.996
2.050991822,-0.0122,0.9732,-0.2034,0.994
2.053926926,-0.0100,0.9718,-0.2058,0.993
2.059549166,-0.0117,0.9698,-0.2114,0.993
2.06170776,-0.0168,0.9664,-0.2176,0.991
2.062776301,-0.0142,0.9674,-0.2200,0.992
2.063615051,-0.0166,0.9637,-0.2173,0.988
2.074419947,-0.0208,0.9640,-0.2117,0.987
2.074857707,-0.0203,0.9645,-0.2068,0.987
2.075011145,-0.0259,0.9662,-0.2014,0.987
2.075207551,-0.0264,0.9647,-0.2027,0.986
2.075360103,-0.0271,0.9676,-0.2063,0.990
2.077788124,-0.0261,0.9649,-0.2083,0.988
2.078239895,-0.0222,0.9659,-0.2058,0.988
2.08367953,-0.0195,0.9669,-0.2044,0.988
2.08390177,-0.0132,0.9676,-0.2000,0.988
2.085957655,-0.0098,0.9659,-0.1995,0.986
2.08826453,-0.0051,0.9654,-0.2019,0.986
2.090750624,-0.0029,0.9679,-0.2051,0.989
2.092978749,-0.0024,0.9669,-0.2061,0.989
2.096145728,-0.0007,0.9691,-0.2088,0.991
2.097854322,0.0020,0.9688,-0.2090,0.991
2.102659374,-0.0007,0.9696,-0.2132,0.993
2.102931822,0.0027,0.9720,-0.2132,0.995
2.105640364,0.0029,0.9703,-0.2139,0.994
2.110754843,0.0024,0.9710,-0.2149,0.995
2.110937812,0.0007,0.9723,-0.2134,0.995
2.113139687,0.0010,0.9767,-0.2122,0.999
2.114964374,-0.0007,0.9759,-0.2095,0.998
2.116981301,-0.0012,0.9767,-0.2105,0.999
2.12133651,-0.0039,0.9769,-0.2129,1.000
2.122349582,-0.0051,0.9769,-0.2136,1.000
2.124940364,-0.0076,0.9762,-0.2136,0.999
2.127085989,-0.0107,0.9774,-0.2134,1.000
2.130667812,-0.0129,0.9784,-0.2122,1.001
2.133492603,-0.0190,0.9767,-0.2112,0.999
2.136317187,-0.0208,0.9750,-0.2132,0.998
2.138148176,-0.0227,0.9747,-0.2129,0.998
2.138913593,-0.0293,0.9759,-0.2105,0.999
2.14149828,-0.0286,0.9754,-0.2119,0.999
2.143450103,-0.0332,0.9762,-0.2119,0.999
2.147076145,-0.0349,0.9752,-0.2114,0.998
2.148431353,-0.0381,0.9757,-0.2110,0.999
2.153770676,-0.0413,0.9752,-0.2092,0.998
2.155076978,-0.0413,0.9750,-0.2063,0.997
2.157256457,-0.0425,0.9767,-0.2088,1.000
2.157701926,-0.0439,0.9735,-0.2090,0.997
2.161805572,-0.0413,0.9720,-0.2110,0.996
2.165830676,-0.0408,0.9728,-0.2117,0.996
2.166155937,-0.0408,0.9696,-0.2136,0.994
2.17521078,-0.0344,0.9684,-0.2161,0.993
2.177590051,-0.0295,0.9654,-0.2163,0.990
2.178490364,-0.0256,0.9667,-0.2163,0.991
2.179849426,-0.0198,0.9667,-0.2144,0.990
2.181015312,-0.0161,0.9649,-0.2136,0.988
2.182442135,-0.0107,0.9676,-0.2124,0.991
2.183507343,-0.0085,0.9674,-0.2095,0.990
2.186409739,-0.0054,0.9679,-0.2080,0.990
2.187089062,-0.0012,0.9667,-0.2080,0.989
2.192734166,-0.0002,0.9676,-0.2090,0.990
2.193475676,0.0029,0.9681,-0.2092,0.990
2.193847551,0.0027,0.9688,-0.2110,0.992
2.19901401,0.0049,0.9718,-0.2117,0.995
2.199658853,0.0076,0.9750,-0.2100,0.997
2.202919322,0.0073,0.9740,-0.2102,0.996
2.203465207,0.0110,0.9747,-0.2114,0.997
2.207349166,0.0127,0.9750,-0.2107,0.998
2.207905989,0.0154,0.9740,-0.2075,0.996
2.211375468,0.0173,0.9725,-0.2068,0.994
2.213382864,0.0193,0.9723,-0.2061,0.994
2.21766552,0.0195,0.9732,-0.2056,0.995
2.22131677,0.0200,0.9708,-0.2051,0.992
2.221938645,0.0205,0.9691,-0.2056,0.991
2.222251405,0.0198,0.9686,-0.2046,0.990
2.225675676,0.0161,0.9662,-0.2024,0.987
2.22690203,0.0159,0.9669,-0.2039,0.988
2.229766978,0.0139,0.9659,-0.2029,0.987
2.232147135,0.0149,0.9659,-0.2027,0.987
2.234138332,0.0120,0.9664,-0.2046,0.988
2.236678957,0.0127,0.9654,-0.2063,0.987
2.238889635,0.0161,0.9674,-0.2068,0.989
2.241263957,0.0168,0.9681,-0.2056,0.990
2.243709322,0.0164,0.9684,-0.2039,0.990
2.247404687,0.0181,0.9652,-0.2012,0.986
2.251652916,0.0134,0.9696,-0.2012,0.990
2.252633697,0.0151,0.9669,-0.2046,0.988
2.254975676,0.0156,0.9696,-0.2071,0.992
2.256484218,0.0137,0.9674,-0.2114,0.990
2.258588072,0.0134,0.9696,-0.2144,0.993
2.261020416,0.0159,0.9696,-0.2124,0.993
2.265868749,0.0151,0.9735,-0.2127,0.997
2.267100989,0.0178,0.9728,-0.2102,0.995
2.275642968,0.0193,0.9762,-0.2073,0.998
2.276749739,0.0232,0.9769,-0.2068,0.999
2.277572916,0.0244,0.9754,-0.2053,0.997
2.278489062,0.0271,0.9774,-0.2058,0.999
2.279745989,0.0269,0.9757,-0.2056,0.997
2.291205832,0.0286,0.9725,-0.2075,0.995
2.291687447,0.0269,0.9710,-0.2083,0.993
2.291843489,0.0247,0.9686,-0.2090,0.991
2.292000051,0.0261,0.9642,-0.2095,0.987
2.292142343,0.0227,0.9615,-0.2078,0.984
2.29228427,0.0181,0.9601,-0.2090,0.983
2.295111041,0.0142,0.9581,-0.2105,0.981
2.298183749,0.0098,0.9584,-0.2112,0.981
2.300943541,0.0107,0.9603,-0.2114,0.983
2.30171677,0.0112,0.9598,-0.2129,0.983
2.303660416,0.0093,0.9625,-0.2117,0.986
2.306289009,0.0095,0.9654,-0.2078,0.988
2.308580572,0.0061,0.9674,-0.2107,0.990
2.310945051,0.0039,0.9715,-0.2105,0.994
2.314373801,0.0029,0.9708,-0.2102,0.993
2.317502291,0.0044,0.9747,-0.2080,0.997
2.318249999,0.0056,0.9769,-0.2092,0.999
2.320633332,0.0061,0.9779,-0.2090,1.000
2.323003176,0.0056,0.9789,-0.2073,1.001
2.325641249,0.0046,0.9774,-0.2056,0.999
2.328179739,0.0066,0.9759,-0.2078,0.998
2.330704687,0.0073,0.9745,-0.2078,0.996
2.333271509,0.0078,0.9706,-0.2090,0.993
2.336556093,0.0105,0.9671,-0.2097,0.990
2.338733801,0.0137,0.9632,-0.2092,0.986
2.340332916,0.0166,0.9627,-0.2092,0.985
2.342491405,0.0164,0.9618,-0.2090,0.984
2.345065259,0.0171,0.9620,-0.2051,0.984
2.347992187,0.0190,0.9640,-0.2029,0.985
2.350087916,0.0212,0.9667,-0.1980,0.987
2.353973541,0.0208,0.9676,-0.1966,0.988
2.356003905,0.0195,0.9718,-0.1941,0.991
2.35697552,0.0195,0.9747,-0.1973,0.995
2.359402759,0.0168,0.9730,-0.2019,0.994
2.361674374,0.0198,0.9762,-0.2044,0.998
2.375604947,0.0195,0.9735,-0.2105,0.996
2.377813228,0.0212,0.9740,-0.2134,0.997
2.379183072,0.0230,0.9728,-0.2146,0.996
2.380469478,0.0247,0.9701,-0.2154,0.994
2.381582864,0.0291,0.9686,-0.2154,0.993
2.38290927,0.0327,0.9632,-0.2132,0.987
2.384383697,0.0359,0.9601,-0.2107,0.984
2.385940416,0.0435,0.9571,-0.2083,0.980
2.387804374,0.0449,0.9513,-0.2071,0.975
2.388077499,0.0515,0.9525,-0.2085,0.976
2.388272655,0.0510,0.9535,-0.2092,0.977
2.389868593,0.0530,0.9527,-0.2110,0.977
2.39216953,0.0569,0.9542,-0.2112,0.979
2.39466427,0.0552,0.9562,-0.2117,0.981
2.39707703,0.0552,0.9613,-0.2092,0.985
2.400151509,0.0515,0.9664,-0.2085,0.990
2.401770103,0.0461,0.9730,-0.2085,0.996
2.40413328,0.0391,0.9767,-0.2080,0.999
2.406921874,0.0356,0.9813,-0.2095,1.004
2.409392759,0.0281,0.9835,-0.2090,1.006
2.411788437,0.0227,0.9842,-0.2080,1.006
2.415615728,0.0178,0.9862,-0.2063,1.008
2.418215155,0.0146,0.9847,-0.2049,1.006
2.419157134,0.0129,0.9833,-0.2053,1.005
2.421356197,0.0115,0.9811,-0.2017,1.002
2.423812603,0.0137,0.9808,-0.2014,1.001
2.426093593,0.0164,0.9784,-0.2002,0.999
2.428592864,0.0230,0.9774,-0.1970,0.997
2.431037759,0.0281,0.9764,-0.1946,0.996
2.435985259,0.0330,0.9750,-0.1948,0.995
2.436285312,0.0393,0.9728,-0.1946,0.993
2.438131301,0.0447,0.9720,-0.1978,0.993
2.440401405,0.0515,0.9693,-0.2046,0.992
2.442782655,0.0566,0.9693,-0.2056,0.993
2.446085832,0.0610,0.9676,-0.2078,0.992
2.449182499,0.0608,0.9659,-0.2097,0.990
2.453182916,0.0618,0.9652,-0.2088,0.989
2.453473749,0.0608,0.9642,-0.2102,0.989
2.456016041,0.0601,0.9642,-0.2122,0.989
2.457202759,0.0552,0.9635,-0.2134,0.988
2.459758332,0.0547,0.9649,-0.2124,0.990
2.462438489,0.0488,0.9652,-0.2132,0.990
2.471284999,0.0454,0.9662,-0.2149,0.991
2.471831249,0.0393,0.9645,-0.2154,0.989
2.47200177,0.0298,0.9698,-0.2166,0.994
2.472178124,0.0244,0.9718,-0.2139,0.995
2.474789166,0.0164,0.9710,-0.2146,0.995
2.477307395,0.0076,0.9732,-0.2134,0.996
2.478759947,0.0027,0.9732,-0.2129,0.996
2.481167707,-0.0046,0.9745,-0.2136,0.998
2.483538749,-0.0117,0.9759,-0.2105,0.998
2.485930155,-0.0151,0.9752,-0.2092,0.998
2.488386353,-0.0195,0.9725,-0.2075,0.995
2.490445572,-0.0173,0.9740,-0.2061,0.996
2.492930624,-0.0154,0.9718,-0.2068,0.994
2.495401666,-0.0154,0.9710,-0.2039,0.992
2.497910989,-0.0142,0.9684,-0.2046,0.990
2.500385364,-0.0105,0.9698,-0.2049,0.991
2.502462968,-0.0083,0.9720,-0.2051,0.993
2.505497707,-0.0017,0.9725,-0.2066,0.994
2.507875311,0.0049,0.9735,-0.2092,0.996
2.510123436,0.0098,0.9762,-0.2107,0.999
2.512465416,0.0137,0.9786,-0.2088,1.001
2.515373905,0.0139,0.9789,-0.2119,1.002
2.517796509,0.0198,0.9808,-0.2117,1.004
2.522383853,0.0208,0.9808,-0.2141,1.004
2.522848853,0.0208,0.9813,-0.2149,1.005
2.525158489,0.0232,0.9803,-0.2146,1.004
2.526930364,0.0234,0.9796,-0.2161,1.003
2.529335936,0.0247,0.9747,-0.2183,0.999
2.531764999,0.0237,0.9730,-0.2185,0.998
2.534570728,0.0244,0.9708,-0.2190,0.996
2.536777916,0.0225,0.9662,-0.2185,0.991
2.538833384,0.0227,0.9657,-0.2195,0.991
2.541215884,0.0203,0.9630,-0.2210,0.988
2.543952499,0.0181,0.9632,-0.2202,0.988
2.545943541,0.0161,0.9615,-0.2190,0.986
2.548738228,0.0142,0.9620,-0.2207,0.987
2.550719166,0.0154,0.9610,-0.2193,0.986
2.553141561,0.0134,0.9632,-0.2193,0.988
2.555878228,0.0129,0.9657,-0.2210,0.991
2.558384686,0.0083,0.9676,-0.2202,0.992
2.560671197,0.0134,0.9696,-0.2197,0.994
2.570691614,0.0112,0.9715,-0.2171,0.996
2.571117811,0.0120,0.9718,-0.2188,0.996
2.57130328,0.0146,0.9698,-0.2151,0.994
2.571472239,0.0186,0.9715,-0.2117,0.995
2.572342343,0.0176,0.9691,-0.2129,0.992
2.575351561,0.0195,0.9698,-0.2117,0.993
2.577078436,0.0222,0.9696,-0.2088,0.992
2.579981145,0.0237,0.9693,-0.2100,0.992
2.582786093,0.0217,0.9698,-0.2107,0.993
2.585213489,0.0242,0.9684,-0.2129,0.992
2.58638427,0.0232,0.9664,-0.2132,0.990
2.589122499,0.0173,0.9657,-0.2144,0.989
2.591435936,0.0166,0.9664,-0.2127,0.990
2.593678124,0.0134,0.9679,-0.2124,0.991
2.59572802,0.0127,0.9691,-0.2117,0.992
2.599792239,0.0100,0.9728,-0.2112,0.995
2.601064322,0.0063,0.9745,-0.2097,0.997
2.603258436,0.0073,0.9774,-0.2090,1.000
2.605502082,0.0071,0.9793,-0.2092,1.001
2.607739634,0.0085,0.9813,-0.2075,1.003
2.610286405,0.0095,0.9835,-0.2090,1.006
2.613171249,0.0129,0.9823,-0.2071,1.004
2.617350311,0.0168,0.9801,-0.2058,1.002
2.617539686,0.0227,0.9762,-0.2046,0.998
2.619830572,0.0256,0.9730,-0.2095,0.996
2.622058749,0.0293,0.9706,-0.2090,0.993
2.62513328,0.0337,0.9667,-0.2119,0.990
2.627077707,0.0339,0.9654,-0.2134,0.989
2.630199061,0.0374,0.9620,-0.2149,0.986
2.632883489,0.0376,0.9630,-0.2151,0.987
2.641763332,0.0391,0.9632,-0.2195,0.989
2.642222499,0.0371,0.9630,-0.2193,0.988
2.642338332,0.0388,0.9605,-0.2171,0.986
2.642466509,0.0378,0.9618,-0.2190,0.987
2.645172707,0.0337,0.9662,-0.2180,0.991
2.647919009,0.0320,0.9679,-0.2173,0.992
2.651748436,0.0291,0.9723,-0.2154,0.996
2.653901093,0.0283,0.9728,-0.2132,0.996
2.656567134,0.0254,0.9750,-0.2119,0.998
2.657605311,0.0205,0.9769,-0.2161,1.001
2.659665207,0.0230,0.9784,-0.2136,1.002
2.661347291,0.0208,0.9776,-0.2168,1.002
2.670263697,0.0181,0.9752,-0.2161,0.999
2.672246405,0.0217,0.9740,-0.2151,0.998
2.672923957,0.0230,0.9740,-0.2129,0.997
2.674441041,0.0251,0.9710,-0.2127,0.994
2.675152447,0.0254,0.9676,-0.2105,0.991
2.676446926,0.0242,0.9667,-0.2085,0.989
2.687497134,0.0288,0.9654,-0.2100,0.988
2.688014166,0.0298,0.9647,-0.2100,0.988
2.688299426,0.0317,0.9630,-0.2119,0.987
2.693396926,0.0327,0.9632,-0.2144,0.987
2.693710364,0.0317,0.9667,-0.2141,0.991
2.693988384,0.0305,0.9669,-0.2146,0.991
2.694339843,0.0303,0.9669,-0.2136,0.991
2.694611457,0.0320,0.9706,-0.2124,0.994
2.697109322,0.0291,0.9703,-0.2149,0.994
2.699412968,0.0288,0.9696,-0.2127,0.993
2.701875884,0.0286,0.9715,-0.2139,0.995
2.703988332,0.0288,0.9737,-0.2136,0.997
2.706690103,0.0261,0.9698,-0.2178,0.994
2.708492343,0.0264,0.9679,-0.2183,0.993
2.710833228,0.0251,0.9679,-0.2185,0.993
2.714625676,0.0254,0.9674,-0.2202,0.992
2.716169843,0.0237,0.9686,-0.2178,0.993
2.718355103,0.0239,0.9684,-0.2171,0.993
2.720717968,0.0239,0.9647,-0.2149,0.989
2.722969061,0.0237,0.9654,-0.2141,0.989
2.725744113,0.0225,0.9664,-0.2176,0.991
2.728175363,0.0230,0.9654,-0.2163,0.990
2.732269218,0.0239,0.9642,-0.2173,0.989
2.733802551,0.0237,0.9654,-0.2168,0.990
2.736751561,0.0215,0.9637,-0.2166,0.988
2.739660207,0.0190,0.9664,-0.2173,0.991
2.742052707,0.0144,0.9637,-0.2176,0.988
2.742741457,0.0098,0.9632,-0.2229,0.989
2.745757603,0.0078,0.9664,-0.2234,0.992
2.750562551,0.0020,0.9635,-0.2273,0.990
2.751574322,-0.0020,0.9635,-0.2259,0.990
2.756416509,-0.0056,0.9640,-0.2244,0.990
2.756748124,-0.0117,0.9637,-0.2224,0.989
2.75719828,-0.0129,0.9630,-0.2200,0.988
2.759704843,-0.0171,0.9652,-0.2193,0.990
2.761905103,-0.0159,0.9632,-0.2166,0.987
2.765216405,-0.0186,0.9652,-0.2156,0.989
2.773093384,-0.0171,0.9647,-0.2151,0.989
2.773826822,-0.0159,0.9667,-0.2149,0.990
2.774306457,-0.0125,0.9635,-0.2139,0.987
2.774642447,-0.0132,0.9657,-0.2129,0.989
2.776016353,-0.0120,0.9664,-0.2149,0.990
2.778142968,-0.0129,0.9671,-0.2163,0.991
2.780977343,-0.0137,0.9674,-0.2156,0.991
2.783354634,-0.0090,0.9686,-0.2151,0.992
2.790231926,-0.0073,0.9691,-0.2144,0.993
2.790560103,-0.0002,0.9693,-0.2122,0.992
2.790814166,0.0032,0.9710,-0.2144,0.994
2.792794478,0.0112,0.9708,-0.2134,0.994
2.795038541,0.0208,0.9732,-0.2193,0.998
2.797519322,0.0291,0.9742,-0.2166,0.998
2.802620988,0.0391,0.9730,-0.2146,0.997
2.803556978,0.0454,0.9710,-0.2114,0.995
2.804924322,0.0542,0.9696,-0.2090,0.993
2.806896249,0.0584,0.9681,-0.2073,0.992
2.809080155,0.0640,0.9671,-0.2085,0.991
2.811763853,0.0674,0.9669,-0.2095,0.992
2.814814634,0.0698,0.9659,-0.2119,0.991
2.819110363,0.0711,0.9645,-0.2136,0.990
2.819765416,0.0728,0.9630,-0.2156,0.990
2.821786561,0.0730,0.9623,-0.2136,0.988
